HE_,"HER.    	The 1950 hit ""Just Say I Love Her"" (or sometimes ""... love him"") is an English adaptation of an old song from Naples, Italy. It was recorded in English first by Johnny Desmond, and then by others including most famously Vic Damone."
S_M,"SAM.    	McCloud' is a fun police drama that aired on television in the 1970s. Star of the show is Dennis Weaver who plays Marshal Sam McCloud, a law officer from Taos, New Mexico on special assignment in New York City. The idea for the show came from the 1968 Clint Eastwood movie called 'Coogan's Bluff', which has a similar premise."
DS_,"DSL.    	DSL originally stood for Digital Subscriber Loop, but is now accepted to mean (Asymmetric) Digital Subscriber Line. DSL is the technology that allows Internet service be delivered down the same telephone line as voice service, by separating the two into different frequency signals."
IC_,"ICI.    	Quite a few years ago now, I had the privilege of living just a short car-ride from the beautiful city of Arles in the South of France. Although Arles has a long and colorful history, the Romans had a prevailing influence over the city's design. Arles has a spectacular Roman amphitheater, arch, circus as well as old walls that surround the center of the city. In more modern times, it was a place Vincent van Gogh often visited, and where he painted his famous ""Cafe Terrace at Night"", as well as ""Bedroom in Arles""."
S_S,"SAS.    	SAS was formerly known as Scandinavian Airlines System and is the flag carrier of three countries: Denmark, Norway and Sweden."
_AI,"TAI.    	More properly called tai chi chuan, tai chi is a martial art mostly practiced for improving overall health and increasing longevity."
ETR_,ETRE.    	The French for 'to be' is 'être'.
TA_,TAI.    	Tai is the Japanese name for sea bream.
S_E,SHE.    	'Elle' is the French word for 'she'.
C_E,CHE.    	'Che' is 'that' in Italian.
SL_,"SLR.    	SLR stands for ""single lens reflex"". Usually cameras with changeable lenses are the SLR type. The main feature of an SLR is that a mirror reflects the image seen through the lens out through the viewfinder, so that the photographer sees exactly what the lens sees. The mirror moves out of the way as the picture is taken, and the image that comes through the lens falls onto unexposed film, or nowadays onto a digital sensor."
MES_,"MESA.    	Taxco de Alarcón is a small city in southern Mexico. Taxco is a center for silver mining, and is also well known for the production of silverware and fine items made using silver."
ET_E,ETRE.    	The French for 'to be' is 'être'.
N_A,"NIA.    	Not only was the delightful Nia Vardalos the star of the 2002 hit movie ""My Big Fat Greek Wedding"", she also wrote the screenplay. The film never made it to number one at the box office, but it still pulled in more money than any other movie in history that didn't make it to number one. That record I think reflects the fact that the film wasn't a blockbuster but rather a so-called ""sleeper hit"", a movie that people went to see based on referrals from friends. The big fat mistake came when a spin-off TV show was launched called ""My Big Fat Greek Life"". It ran for only 7 episodes."
TM_,TMI.    	Too Much Information (TMI)!
M_A,MBA.    	President George W. Bush graduated from Yale with an A.B. in history in 1968. He later earned a Master of Business Administration from Harvard Business School. President Bush is the only person with an MBA to have held the nation's highest office.
E_ES,"ETES.    	The French for 'to be' is 'être', and for 'you are' is 'vous êtes'."
D_T,"DST.    	On the other side of the Atlantic, Daylight Saving Time (DST) is known as ""summer time"". The idea behind summer/daylight-savings is to move clocks forward an hour in spring and backwards in the fall so that afternoons have more daylight."
ATR_A,"ATRIA.    	The heart has four chambers. The two upper chambers (the atria) accept deoxygenated blood from the body and oxygenated blood from the lungs. The atria squeeze the blood into the two lower chambers of the heart (the ventricles), 'priming' the pump, as it were. One ventricle pumps deoxygenated blood to the lungs, and the other pumps oxygenated blood to the rest of the body."
EE_,EEO.    	Equal Employment Opportunity (EEO) is a term that has been around since 1964 when the Equal Employment Commission was set up by the Civil Rights Act.
_PA,CPA.    	Certified public accountant (CPA)
REE_E,REESE.    	Reese is not actually Ms. Witherspoon's given name. She started out life as Laura Jeanne Witherspoon. Reese is her mother's maiden name.
T_B,"TAB.    	Like most features on our computer keyboards, the tab key is a hangover from the days of typewriters. When using a typewriter, making entries into a table was very tedious, involving lots of tapping on the spacebar and backspace key. So, a lever was added to typewriters that allowed the operator to ""jump"" across the page to positions that could be set by hand. Later this was simplified to a tab key which could be depressed, causing the carriage to jump to the next tab stop in much the same way that the modern tab key works on a computer."
UTA_,"UTAH.    	The Uinta Mountains are a subrange of the Rocky Mountains located mainly in northeastern Utah, approximately 100 miles east of Salt Lake City. The highest point in the Uintas is Kings Peak, the highest point in Utah."
EM_,"EMI.    	EMI was a British music company, with the acronym originally standing for Electric and Musical Industries."
_SNER,"ASNER.    	""Up"" is the tenth movie released by Pixar studios, featuring wonderful animation as one has come to expect from Pixar. It earned itself two Academy Awards. The main voice actor is Ed Asner, whose on screen appearance as Carl Fredricksen was created to resemble Spencer Tracy in his last film, 'Guess Who's Coming to Dinner'."
_ARL,"EARL.    	Meats placed between slices of bread was first called a sandwich in the 18th century, named after the Fourth Earl of Sandwich. The Earl was fond of eating ""sandwiches"" while playing cards at his club."
SA_,"SAM.    	Play It Again, Sam' was a Broadway play by Woody Allen that he adapted into a 1972 movie of the same name. The film is a little unusual for Woody Allen in that for once he didn't direct his own work, instead leaving that job to Herbert Ross. 'Play It Again, Sam' is all about a man obsessed by the Humphrey Bogart's role in 'Casablanca'. Something else notable about the Woody Allen film is that the title is actually a misquote from 'Casablanca' as the Ingrid Bergman character actually said, 'Play it once, Sam. For old times' sake'."
_ER,"HER.    	The Doors formed in 1965 in Los Angeles. The band chose their name from a book by Aldous Huxley called ""The Doors of Perception""."
E_RE,ETRE.    	The French for 'to be' is 'être'.
CP_,CPA.    	Certified public accountant (CPA)
_ST,"DST.    	On the other side of the Atlantic, Daylight Saving Time (DST) is known as ""summer time"". The idea behind summer/daylight-savings is to move clocks forward an hour in spring and backwards in the fall so that afternoons have more daylight. DST was first observed in the US in 1918, and is observed in all states other than Hawaii and Arizona. Hawaii doesn&#8217;t really 'need' DST as the length of daylight doesn&#8217;t vary much due to the state&#8217;s tropical latitude. Arizona&#8217;s climate dictates that extra afternoon daylight is an economic burden due to increased use of air conditioning systems."
LA_A,"LARA.    	Lara Croft was introduced to the world as the main character in a pretty cool video game (I thought, back then) called ""Tomb Raider"", back in 1996. Lara Croft moved to the big screen in 2001 and 2003, in two pretty awful movie adaptations of the game's storyline. Angelina Jolie played Croft, and she did a very energetic job."
N_A,"NIA.    	Actress Nia Peeples played the character Nicole Chapman in the TV series ""Fame""."
I_I,"ICI.    	""Vous êtes ici"" are important words to know when navigating your way around Paris. They mean, ""You are here"", and you'll often see them on maps in the street."
U_I,"UZI.    	1984's ""The Terminator"" was directed by James Cameron, and starred Arnold Schwarzenegger. It was a relatively low-budget film, costing $6.4 million. yet it grossed $78 million worldwide. For comparison, ""Terminator 3"" cost $170 million in 2003."
AH_,"AHI.    	Yellowfin tuna is usually marketed as ""ahi"", its Hawaiian name. Yellowfin tuna is one big fish, often weighing over 300 pounds."
LAR_,LARA.    	The heroine of Boris Pasternak's epic novel 'Doctor Zhivago' is Lara. The Lara character was inspired by Pasternak's mistress Olga Ivinskaya.
NOE_,"NOEL.    	'Noël' is the French word for the Christmas season, ultimately coming from the Latin word for ""birth"" (natalis). Noel has come to be used as an alternative name for a Christmas carol."
EER_,"EERO.    	Eero Saarinen was a Finnish American architect, renowned in America for his unique designs for public buildings such as Gateway Arch in St. Louis, Dulles International Airport Terminal, and the TWA building at JFK."
OLI_,"OLIO.    	'Olio' is a term meaning a hodgepodge or a mixture, coming from the mixed stew of the same name. The stew in turn takes its name from the Spanish ""olla"", the clay pot used for cooking."
ELS_,"ELSA.    	Elsa Moranta was an Italian novelist, married to fellow novelist Alberto Moravia. She lived in Rome for almost all of her life, only leaving there for part of WWII as both she and her husband were half-Jewish. That flight from Italy was inspiration for her most famous work, ""Las storia"" (The history)."
_ON,"RON.    	The Canadian jockey Ron Turcotte is best known for riding Secretariat, the horse that won the Triple Crown in 1973. Sadly, Turcotte came off his ride in a race at Belmont Park in 1978 and sustained an injury that left him a paraplegic."
_AS,"SAS.    	SAS was formerly known as Scandinavian Airlines System and is the flag carrier of three countries: Denmark, Norway and Sweden."
UZ_,"UZI.    	The first Uzi sub-machine gun was designed in the late 1940s, by Major Uziel Gal, who gave his name to the gun."
ELIO_,"ELIOT.    	""The Spanish Gypsy"" is the longest poem written by George Eliot, published in 1868. Eliot was the pen name of Mary Ann Evans, who used the male moniker so that her work would be taken seriously."
_ER,"HER.    	2003's 'Her' is a rather unusual film. It stars Joaquin Phoenix as a man who develops a relationship with a computer operating system called 'Samantha', which is voiced by Scarlett Johansson."
_CME,"ACME.    	The ""acme"" is the highest point, coming from the Greek word ""akme"" which has the same meaning."
IT_,"ITO.    	Midori Ito is a Japanese figure skater. Ito was the first woman to land a triple/triple jump and a triple axel in competition. In fact she landed her first triple jump in training, when she was only 8 years old ..."
_ARA,LARA.    	The heroine of Boris Pasternak's epic novel 'Doctor Zhivago' is Lara. The Lara character was inspired by Pasternak's mistress Olga Ivinskaya.
ATR_A,ATRIA.    	In modern architecture an atrium (plural 'atria' or 'atriums') is a large open space usually in the center of a building and extending upwards to the roof. The original atrium was an open court in the center of an Ancient Roman house. One could access most of the enclosed rooms of the house from the atrium.
U_E,UKE.    	The ukulele originated in the 1800s and mimicked a small guitar brought to the Hawaiian Islands by Portuguese immigrants.
C_L,"CEL.    	In the world of animation a cel is a transparent sheet on which objects and characters are drawn. In the first half of the 20th century the sheet was actually made of celluloid, giving the ""cel"" its name."
TA_,"TAB.    	When we 'run a tab' at a bar say, we are 'running a tabulation', a listing of what we owe. Such a use of 'tab' is American slang that originated in the 1880s."
M_A,"MIA.    	Mia Hamm is a retired American soccer player, a forward who played on the US national team that won the FIFA women's World Cup in 1991. Hamm has scored 158 international goals, more than other player in the world, male or female. Amazingly, Hamm was born with a clubfoot, and so had to wear corrective shoes when she was growing up."
S_R,"SLR.    	SLR stands for ""single lens reflex"". Usually cameras with changeable lenses are the SLR type. The main feature of an SLR is that a mirror reflects the image seen through the lens out through the viewfinder, so that the photographer sees exactly what the lens sees. The mirror moves out of the way as the picture is taken, and the image that comes through the lens falls onto unexposed film, or nowadays onto a digital sensor."
EM_,EMT.    	An Emergency Medical Technician is a colleague of an RN.
D_S,"DTS.    	The episodes of delirium that can accompany withdrawal from alcohol are called Delirium Tremens (the DTs). The literal translation of this Latin phrase is ""trembling madness""."
CN_,CNN.    	'AC360' is the shortened title to the CNN news show 'Anderson Cooper 360'.
_AU,"TAU.    	Tau is the 19th letter of the Greek alphabet, the letter which gave rise to our Roman ""T"". Both the letters tau (T) and chi (X) have long been symbolically associated with the cross."
EM_,"EMI.    	EMI is a British music company, with the acronym originally standing for Electric and Musical Industries."
RE_,"REO.    	The REO Motor Company was founded by Ransom E. Olds (hence the name REO). The company made cars, trucks and buses, and was in business from 1905 to 1975 in Lansing, Michigan."
EE_O,"EERO.    	Eero Saarinen was a Finnish American architect, renowned in this country for his unique designs for public buildings such as Gateway Arch in St. Louis, Dulles International Airport Terminal, and the TWA building at JFK."
_AI,"TAI.    	The Mai Tai cocktail is strongly associated with the Polynesian islands, but it was supposedly invented in Trader Vic's restaurant in Oakland, California in 1944. One recipe is 6 parts white rum, 3 parts orange curaçao, 3 parts Orgeat syrup, 1 part rock candy syrup, 2 parts fresh lime juice, all mixed with ice, and then a float of 6 parts dark rum."
_TS,"DTS.    	The episodes of delirium that can accompany withdrawal from alcohol are called Delirium Tremens (the DTs). The literal translation of this Latin phrase is ""trembling madness""."
EIR_,"EIRE.    	Carndonagh is a town in the northern part of Ireland, in County Donegal. Skibbereen is a town in the south of the country, in County Cork."
_AT,"TAT.    	The word ""tattoo"" (often shortened to 'tat') was first used in English in the writings of the famous English explorer Captain Cook. In his descriptions of the indelible marks adorning the skin of Polynesian natives, Cook anglicized the Tahitian word ""tatau"" into our ""tattoo""."
AR_,"ARR.    	""Arr."" is short for ""arranged by"", when written on a musical score."
_EO,EEO.    	Equal Employment Opportunity (EEO) is a term that has been around since 1964 when the Equal Employment Commission was set up by the Civil Rights Act.
YS_R,"YSER.    	The Yser originates in northern France and flows through Belgium into the North Sea. The Yser is often associated with WWI as it figured in a major battle early in the conflict. In the first three months of the war, the German Army pushed almost completely through Belgium, inflicting heavy losses on the Belgian Army as the defenders were forced to fight a fast-moving rearguard action. The Germans were intent on pushing right through Belgium and across France in a ""race to the sea"". But the Belgians, with the help of their Allies, decided to make a final stand at the Yser Canal in an effort to prevent the Germans reaching the French ports of Calais and Dunkirk. The 22-mile long defensive line was chosen at the Yser because the river and canal system could be flooded to create a barrier that might be defended. The plan was successful and the front was ""stabilized"". As we now know, millions of lives were lost over the coming years with very little movement of that battle line."
NE_O,"NEMO.    	""Finding Nemo"" is a 2003 animated blockbuster from Pixar. The film was the winner of the Oscar that year for Best Animated Feature. Believe it or not, ""Finding Nemo"" is the best-selling DVD of all time and, until 2010's ""Toy Story 3"", it was the highest-grossing, G-rated movie at the box office."
KI_,"KIA.    	The Kia Soul is a compact car produced in South Korea, although it was designed by Kia here in the US, in Irvine, California. Yep, the Kia Soul is made in Seoul ..."
LA_,"LAO.    	The official name for the country of Laos is the Lao People's Democratic Republic. In the Lao language, the name is ""Meuang Lao"". France ruled the country as part of French Indochina, having united three separate Lao kingdoms. As there was a plural of ""Lao"" entities united into one, the French added the ""S"" and so today we tend to use ""Laos"" instead of ""Lao""."
SH_,"SHE.    	Maroon 5 is a rock band from LA. Most of the band members met in high school where they formed a garage band called Kara's Flowers in 1995. The band reformed as Maroon 5 in 2001 and were a big hit almost straight away. Personally, I've never heard of them till now ..."
MES_,"MESA.    	The city of Mesa, Arizona is in effect a suburb of Phoenix."
_LIOT,"ELIOT.    	'The Mill on the Floss' is an 1860 novel by Mary Anne Evans, published under the pen name George Eliot. Evans opted to publish using a male name in order to distance herself from the perception that female authors only wrote lighthearted romances."
ATRI_,ATRIA.    	In modern architecture an atrium (plural 'atria' or 'atriums') is a large open space usually in the center of a building and extending upwards to the roof. The original atrium was an open court in the center of an Ancient Roman house. One could access most of the enclosed rooms of the house from the atrium.
A_EL,"ABEL.    	The story of Cain and Abel not only appears in the Christian and Hebrew Bibles, it also features in the Qur'an. In the Muslim account the brothers are named Kabil and Habil."
IT_,"ITO.    	Judge Lance Ito came in for a lot of criticism for his handling of the O.J. Simpson murder trial. The lead prosecutor in that trial was Marcia Clark, you might recall. I read the book that's Clark wrote about the trial called ""Without a Doubt"", and she pointed out one trait of Judge Ito that I think is quite telling. Ito would almost always refer to the prosecutor as ""Marcia"", while addressing the men on both sides of the case as ""Mister""."
D_T,"DST.    	On the other side of the Atlantic, Daylight Saving Time (DST) is known as ""summer time"". The idea is to move clocks forward an hour in spring and backwards in the fall, so that afternoons have more daylight."
_SA,CSA.    	'The Bonnie Blue Flag' is a marching song that refers to the unofficial flag that was used at first by the Confederate States of America. The song is also known as 'We Are a Band of Brothers'.
LA_,"LAO.    	Vientiane is the capital city of Laos, situated on the famous Mekong River. The city was originally called the ""city of sandalwood"" by Buddhist monks, naming after the valued trees that grew in the area. The French took the Pali words for ""city of sandalwood"" and rewrote it as the French-sounding ""Vientiane""."
EM_,"EMI.    	EMI was a British music company, with the abbreviation standing for Electric and Musical Industries."
ASNE_,"ASNER.    	Ed Asner is most famous for playing the irascible but lovable Lou Grant on ""The Mary Tyler Moore Show"" and on the spin-off drama ""Lou Grant"". Off-screen, Asner is noted for his political activism. He served two terms as president of the Screen Actors Guild (SAG) and was very involved in the 1980 SAG strike. When ""Lou Grant"" was cancelled in 1982, despite decent ratings, there was a lot of talk that the cancellation was a move by the network against Asner personally. In fact one of Asner's activist colleagues, Howard Hesseman (who played Johnny Fever), found that his show ""WKRP in Cincinnati"" was also cancelled ... on the very same day."
INR_,"IN RE.    	The term ""in re"" is Latin, derived from ""in"" (in) and ""res"" (thing, matter). ""In re"" literally means ""in the matter"", and is used in place of ""in regard to"", or ""in the matter of""."
ETR_,ETRE.    	The French for 'to be' is 'être'.
_HE,"SHE.    	Ricky Martin's real name is Enrique Martin Morales, a native of Puerto Rico. He first achieved fame with the boy band Menudo before going solo in 1991. ""She Bangs"" was a hit from the year 2000 from Ricky Martin's album ""Sound Loaded""."
T_U,"TAU.    	Tau is the 19th letter of the Greek alphabet, the letter which gave rise to our Roman ""T"". Both the letters tau (T) and chi (X) have long been symbolically associated with the cross."
RE_,"REO.    	The REO Speed Wagon was a light truck introduced in 1915, and a precursor to the modern pickup truck. The rock band REO Speedwagon is named for the truck, but note that the difference between the spelling of Speedwagon (the band) and Speed Wagon (the truck)."
TM_,TMI.    	Too Much Information!
_DS,TDS.    	Quarterbacks love to see those touch downs ...
TA_,"TAU.    	Tau is the 19th letter of the Greek alphabet, the letter which gave rise to our Roman ""T"". Both the the letters tau (T) and chi (X) were symbolically associated with the cross."
_TO,ITO.    	Midori Ito is a Japanese figure skater. Ito was the first woman to land a triple/triple jump and a triple axel in competition. In fact she landed her first triple jump in training when she was only 8 years old ...
R_N,"RON.    	Ron Swanson is the boss, the director of the parks and recreation department on the NBC sitcom 'Parks and Recreation'. Swanson is played by the actor Nick Offerman."
_SA,CSA.    	The Confederate States of America (CSA) set up government in 1861 just before Abraham Lincoln took office. Jefferson Davis was selected as President of the CSA at its formation and retained the post for the life of the government.
_PE,"APE.    	""Galoot"" is an insulting term, meaning an awkward or boorish man, an ape. It comes from the nautical world, where it was originally a sailor's word for soldiers or marines."
_NRE,"IN RE.    	Someone giving dictation might use the expression ""in re""."
_EO,"REO.    	The REO Motor Company was founded by Ransom E. Olds (hence the name REO). The company made cars, trucks and buses, and was in business from 1905 to 1975 in Lansing, Michigan. Among the company's most famous models were the REO Royale and the REO Flying Cloud."
LS_T,LSAT.    	The Law School Admission Test (LSAT) has been around since 1948.
RE_,"REM.    	The band's name, R.E.M., has nothing to do with Rapid Eye Movement (the stage of sleep when one dreams) as is widely assumed. Apparently is means absolutely nothing."
AP_,APR.    	Annual percentage rate (APR)
RO_,"RON.    	Ron Paul is a celebrated Republican Congressman from Texas. He is a libertarian, and actually ran for president in 1988 as a Libertarian Party candidate. He ran for the Republican nomination for President in 2008 as a member of the Liberty Caucus of the party, meaning that he values a federal government that is limited in size and scope."
_ARA,"LARA.    	Lara Logan is a South African newswoman, currently the Chief Foreign Affairs Correspondent for CBS News."
N_EL,"NOEL.    	Noel is the French word for the Christmas season, ultimately coming from the Latin word for ""birth"", ""natalis"". Noel has come to be used as an alternative name from a Christmas carol."
KI_,"KIA.    	The Soul is a compact car produced by Kia in South Korea, although the design for car came out of Kia's design center in California."
TA_,"TAI.    	Tai Babilonia is a retired figure skater, long time partner of Randy Gardner. The pair started skating together when she was just eight years old, and stayed together until she was 49, retiring in 2008. Babilonia was engaged to the comedian David Brenner, but he passed away in 2014 before they could get married."
_AI,TAI.    	Tai is the Japanese name for sea bream.
ELI_T,"ELIOT.    	""A Cooking Egg"" is a poem by T.S. Eliot first published in 1919. The poem is sometimes cited as evidence of Eliot's antisemitism as it contains a couplet that goes ""The red-eyed scavengers are creeping/ From Kentish Town and Golder's Green"". Kentish Town and Golder's Green were largely Jewish neighborhoods of London."
_NRE,"IN RE.    	The term ""in re"" is Latin, derived from ""in"" (in) and ""res"" (thing, matter). ""In re"" literally means ""in the matter"", and is used to mean ""in regard to"", or ""in the matter of""."
_SA,CSA.    	The Confederate States of America set up government in 1861 just before Abraham Lincoln took office. Jefferson Davis was selected as President of the CSA at its formation and retained the post for the life of the government.
E_SA,"ELSA.    	""Lohengrin"" is a very popular opera by Richard Wagner, first performed in 1850. Many arias from ""Lohengrin"" are staples on ""Opera's Greatest Hits"" collections."
A_RE,"ACRE.    	Acre is a port city in northern Israel, on Haifa Bay."
_CME,"ACME.    	The ""acme"" is the highest point coming from the Greek ""akme"", which has the same meaning."
D_T,DST.    	Daylight Saving Time (DST)
IT_,"ITO.    	Midori Ito is a Japanese figure skater. Ito was the first woman to land a triple/triple jump and a triple axel in competition. In fact she landed her first triple jump in training, when she was only 8 years old ..."
EAR_,"EARL.    	Meats placed between slices of bread was first called a sandwich in the 18th century, named after the Fourth Earl of Sandwich. The Earl was fond of eating ""sandwiches"" while playing cards at his club."
_SA,"USA.    	""WWE Raw"" is a professional wrestling TV show. Apparently it is the longest running, weekly television show in history (that hasn't taken a break), having been on the air continuously since 1993."
D_A,DEA.    	14. See 13-Down : AGTS
U_E,UKE.    	The ukulele originated in the 1800s and mimicked a small guitar brought to the Hawaiian Islands by Portuguese immigrants.
_RR,ARR.    	Expected time of arrival (ETA)
TA_,"TAI.    	The Mai Tai cocktail is strongly associated with the Polynesian islands, but the drink was supposedly invented in 1944 in Trader Vic's restaurant in Oakland, California. One recipe is 6 parts white rum, 3 parts orange curaçao, 3 parts Orgeat syrup, 1 part rock candy syrup, 2 parts fresh lime juice, all mixed with ice and then a float added of 6 parts dark rum."
L_RA,"LARA.    	Lara Spencer has been co-anchor of 'Good Morning America' since 2011, working alongside Robin Roberts and George Stephanopoulos. Back in 2004/2005, PBS viewers will have seen Spencer hosting the hit show 'Antiques Roadshow'."
_ST,"DST.    	On the other side of the Atlantic, Daylight Saving Time (DST) is known as ""summer time"". The idea behind summer/daylight-savings is to move clocks forward an hour in spring and backwards in the fall so that afternoons have more daylight."
_IRE,"EIRE.    	""Éire"", is the Irish word for ""Ireland"". ""Erin"" is an anglicized version of ""Éire"" and actually corresponds to ""Éirinn"", the dative case of ""Éire""."
_EESE,"REESE.    	Pee Wee Reese was a shortstop who played his professional career with the Brooklyn and LA Dodgers. Reese is remembered not only for his skill on the field, but for his very visible support for teammate Jackie Robinson, who famously struggled to be accepted as the first African American player in the majors."
L_RA,"LARA.    	Lara Logan is a South African newswoman, and is currently the Chief Foreign Affairs Correspondent for CBS News. CBS placed Logan on a forced leave of absence at the end of 2013 for comments that she made about the US Government's culpability in the Bengazi attack and for inaccuracies in her reporting of the story."
UT_H,"UTAH.    	The city of Bountiful is in the northern part of Utah, and serves as a bedroom community for Salt Lake City. Bountiful was settled back in 1847, the second settlement in Utah right after Salt Lake City. It was originally called Sessions Settlement after the first settler, Perrigrine Sessions, and later North Canyon Ward. The name Bountiful was adopted in 1855, taking the name of a city in the Book of Mormon."
_AB,"TAB.    	Like most features on our computer keyboards, the tab key is a hangover from the days of typewriters. When using a typewriter, making entries into a table was very tedious as it involved lots of tapping on the space bar and backspace key. So a lever was added to typewriters that allowed the operator to ""jump"" across the page to positions that could be set by hand. Later this was simplified to a tab key which could be depressed, causing the carriage to jump to the next tab stop in much the same way that the modern tab key works on a computer."
REES_,REESE.    	Reese is not actually actress Witherspoon's given name. She started out life as Laura Jeanne Witherspoon. Reese is her mother's maiden name.
NIL_,"NILE.    	Depending on definition, the Nile is generally regarded as the longest river on the planet. The Nile forms from two major tributaries, the White Nile and the Blue Nile, which join together near Khartoum, the capital of Sudan. From Khartoum the Nile flows north, traveling almost entirely through desert making it central to life for the peoples living along its length."
IG_R,"IGOR.    	Igor Sikorsky was a Russian pioneer in the world of aviation. He designed and indeed piloted the world's first multi-engine, fixed-wing aircraft in 1913. He moved to the US in 1919 and set up his own aircraft manufacturing business. In the thirties he made the magnificent flying boats that were used by Pan Am in their Clipper era. Sikorsky also developed the world's first mass-produced helicopter, in 1942."
_AM,"SAM.    	Michael Sam played college football for the University of Missouri, and it seems that he is likely to be signed by an NFL team. If that happens, Sam will become the first active NFL player to have declared himself gay."
EM_,"EMI.    	EMI was a British music company, with the abbreviation originally standing for Electric and Musical Industries."
E_RO,EURO.    	One of the currencies replaced by the euro was Germany's Deutsche Mark (known as the 'Deutschmark' in English).
_CI,ICI.    	'Here' is 'aqui' in Spanish and 'ici' in French.
CE_,"CEL.    	In the world of animation, a cel is a transparent sheet on which objects and characters are drawn. In the first half of the 20th century the sheet was actually made of celluloid, giving the ""cel"" its name."
A_R,"ARR.    	""Arr."" is short for ""arranged by"", when written on a musical score."
T_T,"TAT.    	I think that one might be making lace here, or perhaps a tattoo ..."
_ARA,"LARA.    	George Gordon Byron, known simply as ""Lord Byron"", was an English poet active in the early 1800s. He was as famous for the wild excesses in his personal life as he was for his poetry. He lived for many, many years outside of England, and fought for revolutionaries in both Italy and Greece, eventually dying from a fever contracted while fighting against the Ottomans."
EM_,"EMT.    	Cardiopulmonary resuscitation (CPR) used to involve the simultaneous compression of the chest to pump blood using the heart, and artificial respiration by blowing air into the lungs. Nowadays emergency services are placing more emphasis on the heart compressions, and less on the artificial respiration."
A_EL,"ABEL.    	In the story of Cain and Abel in the Book of Genesis, Cain murders his brother Abel. Subsequently, God asks Cain, 'Where is Abel thy brother?' Cain replies, 'I do not know. Am I my brother's keeper?'"
_RAT,"ERAT.    	QED is used at the end of a mathematical proof or a philosophical argument. The QED acronym stands for the Latin ""quod erat demonstrandum"" meaning ""that which was to be demonstrated""."
E_R,"EAR.    	Mr. Potato Head is an enduring popular toy that has been around since its invention by George Lerner in 1949. In its original form, the toy was a collection of eyes, ears, and other facial features, that were designed to be stuck into a real potato. Mr. Potato Head also has the distinction of being the first toy ever to be advertised on television."
I_O,"ITO.    	Midori Ito is a Japanese figure skater. Ito was the first woman to land a triple/triple jump and a triple axel in competition. In fact she landed her first triple jump in training, when she was only 8 years old ..."
_ARL,"EARL.    	In the ranking of nobles, an earl comes above a viscount and below a marquess. The rank of earl is used in the British peerage system and is equivalent to the rank of count in other countries. Other British ranks have female forms (e.g. marquess and marchioness, viscount and viscountess), but there isn't a female word for the rank of earl. A female given the same rank as an earl is known simply as a countess."
E_SE,"ERSE.    	Our word 'slogan' comes from the Gaelic 'sluagh-ghairm', which was a battle cry used in Scotland and Ireland. We've been using 'slogan' to mean a phrase used by a political or other movement since the early 1700s."
LA_,"LAO.    	The official name for the country of Laos is the Lao People's Democratic Republic. In the Lao language, the country's name is ""Meuang Lao"". The French ruled Laos as part of French Indochina, having united three separate Lao kingdoms. As there was a plural of ""Lao"" entities united into one, the French added the ""S"" and so today we tend to use ""Laos"" instead of ""Lao""."
UTA_,"UTAH.    	The city of Bountiful is in the northern part of Utah, and serves as a bedroom community for Salt Lake City. Bountiful was settled back in 1847, the second settlement in Utah right after Salt Lake City. It was originally called Sessions Settlement after the first settler, Perrigrine Sessions, and later North Canyon Ward. The name Bountiful was adopted in 1855, taking the name of a city in the Book of Mormon."
LA_A,"LARA.    	Lara Croft was first introduced to the world as the main character in a pretty cool video game (I thought) called ""Tomb Raider"", back in 1996. Lara Croft moved to the big screen in 2001 and 2003, in two pretty awful movie adaptations of the game's storyline. Angelina Jolie played Croft, and she did a very energetic job."
_PEC,"OPEC.    	The Organization of the Petroleum Exporting Countries (OPEC) was founded in 1960 at a conference held in Baghdad, Iraq that was attended by Iraq, Kuwait, Iran, Saudi Arabia and Venezuela. Nine more countries joined the alliance soon after, and OPEC set up headquarters in Geneva, Switzerland and then Vienna, Austria in 1965. The basic aim of OPEC was to wrench control of oil prices from the oil companies and to put it in the hands of the sovereign states that own the natural resource."
INR_,"IN RE.    	The term ""in re"" is Latin, derived from ""in"" (in) and ""res"" (thing, matter). ""In re"" literally means ""in the matter"", and is used to mean ""in regard to"", or ""in the matter of""."
_IA,"KIA.    	The Cadenza is a full-size automobile sold in North America, and made by Kia. The same model is sold as the Kia K7 in South Korea."
R_O,"REO.    	The REO Motor Company was founded by Ransom E. Olds (hence the name REO). The company made cars, trucks and buses, and was in business from 1905 to 1975 in Lansing, Michigan. Among the company's most famous models were the REO Royale and the REO Flying Cloud."
_PR,"APR.    	Earth Day was founded in the US, an event introduced by Senator Gaylord Nelson of Wisconsin. Earth Day was designed to increase awareness and appreciation of our planet's natural environment. The original Earth Day was on April 22nd, 1970. Decades later, the day is observed in over 175 countries. "
OPE_,"OPEC.    	The OPEC cartel (the Organization of the Petroleum Exporting Countries) was formally established in 1960 and has been headquartered in Vienna since 1965. The US is actually the third largest oil producer in the world (after Russia and Saudi Arabia). One reason America isn't in OPEC, even though we are a big producer, is that we import a lot more than we export. But you probably knew that already ..."
HE_,"HER.    	""Death Becomes Her"" is a dark comedy released in 1992 that stars Meryl Streep, Goldie Hawn and Bruce Willis. It's all about two women downing a magic potion in a quest for eternal youth."
